7 aprile 2018,10,Al conto ho dato 1,"Unica nota positiva, così ce la togliamo: locale carino (purtroppo invoglia ad entrare).  Entro con due amici per un bicchiere di vino dopo cena:  Innanzitutto il servizio è allucinante, palesemente gestito da gente che non ha interesse che il posto vada bene; tempo due secondi da quando ti siedi e senza nemmeno portare un menu il cameriere inizia a mettere l’ansia per far ordinare (nonostante il posto sia vuoto quindi non mi spiego la fretta); alle 23, con il locale che chiude all’1, iniziano ad apparecchiare per la colazione anche sui tavoli occupati e a pulire in giro.  Verso le 23 e 30, dati i vari messaggi subliminali che cantano all’unisono “fuori dai c...”, paghiamo: ora, a me piace il vino e sono disposto a pagare 7,50€ per un calice ma: - primo: non per un Chianti assolutamente normale - secondo: se devo pagare un prezzo fuori mercato voglio averlo letto prima dalla carta dei vini"
6 aprile 2018,10,Prezzi folli e scortesia,"Ci torno ogni volta e ogni volta mi maledico. Il locale vuoto il venerdì sera all’arco della pace dovrebbe fare capire ai gestori che trattare a pesci in faccia i clienti non paga.  [Siparietto. Io: Scusi, quanto viene uno spritz? Cameriere1: oh, quanto viene uno spritz a quest’ora? Sei? Sette? Cameriera2: Nove!]  [[Ah, spritz terribile]]"
4 aprile 2018,30,Post cena,"Siamo venuti qui dopo cena e abbiamo preso qualche birra e qualche fetta di torta (lamponi e cioccolato fondente, buona). I prezzi sono sopra la media, ma il locale e' in centro a Milano... Il locale e' tranquillo e il servizio e' buono."
26 marzo 2018,10,Pessimo servizio! Mai più!,"Non entro nel merito del cibo, discreto, ma il servizio è veramente da rivedere! Siamo state domenica per il brunch e dopo averci messo fretta per ordinare, in malo modo ed insinuando che non avremmo fatto in tempo visto che dovevamo lasciare il tavolo alle 13.30 ed erano già le 12.15 (10 minuti di ritardo nostro e altri 3-4 minuti per andare in bagno dopo la stramilano) e prima di noi aveva appena ordinato un tavolo di 22 persone (come se fosse un problema o meglio, colpa nostra!!) e le ordinazioni sarebbero andate per le lunghe. Inoltre su 5 persone 1 di noi non ha preso il menù brunch ma solo una fetta di torta presente nel menù proposto tra l'altro ed è stata ripresa- in malo modo- perchè alla domenica ci si può sedere solo se fai il brunch e che quindi avrebbero potuto assegnarci un tavolo più piccolo. In tutto questo abbiamo dovuto sollecitare più volte noi le cameriere per ricevere le bevande, il caffè e il dolce finale ma alle 13.30 ci hanno chiesto, sempre con molta gentilezza...di alzarci, rimasti in fila per quasi 15 minuti alla cassa per pagare il locale è rimasto vuoto... Rimango sbalordita quando vai in un posto e paghi e vieni trattato come se stessi facendo un dispetto..."
13 marzo 2018,40,Aperitivo goloso e curato,"Posticino accogliente, drink ottimi (vasta scelta anche x i cocktail analcolici), aperitivo goloso, tra polpettine di carne,pizza fatta in casa sfornata in continuazione, verdure, affettati, salsine stuzzicanti. L'impressione è che sia molto curato. Torneremo sicuramente!consiglio:prenotare x trovare posto!!!"
6 marzo 2018,50,Buon Brunch in centro a Milano,"Sono stata qui per un brunch domenicale con amici. Leggendo le recensioni ero un po' titubante, ma mi sono ricreduta: il personale è gentile e disponibile, il locale particolare e curato nei dettagli. Le opzioni di brunch sono quattro, tutte molto abbondanti anche se a un prezzo non molto economico, ma è un menu che sazia davvero, quindi il gioco vale la candela! Consiglio la prenotazione, e se riuscite scegliere, per la domenica, la fascia oraria 12.00-13.30. Lo consiglio!"
4 marzo 2018,40,Brunch buono,"Ho provato il brunch in questo locale, e l’ho trovato molto buono e abbondante. Sinceramente non capisco le recensioni negative, infatti sono andata lì prevenuta, ma alla fine ne sono uscita sazia e soddisfatta. È caro, ma comunque considerando quantità e qualità del cibo ci può stare.. Lo consiglio!!"
4 marzo 2018,40,Pulito ed accoglientr,"Posto molto pulito, con vetrine brillanti...mi.invogliava molto ad entrare, cosi ho provato ed ho bevuto un ottimo caffe d orzo e una brioche molto genuina. Nn ho provato il salato..ma penso lo faro prox occasione."
25 febbraio 2018,10,Terribile!!!!,"Esperienza a dir poco negativa, abbiamo prenotato un tavolo per un brunch domenicale alle 13'30, il locale alle 13'25 ci chiama dicendo che hanno circa mezz'ora di ritardo. Alle 14'30 ci dicono di accomodarci in un tavolo improponibile per il numero delle persone prenotate. Dopo la ns richiesta di un tavolo piu grande,ordiniamo e arriva il cibo x le 15.20. Hamburger crudo nonostante avessi specificato alla cameriera che era per una donna incinta! Tutto organizzato malissimo, personale poco cortese e totale da pagare illegale per quello che ci è stato portato."
14 febbraio 2018,50,"Bravi, simpatici, educati.","Si, sono bravi, simpatici e da non sottovalutare l'educazione, dote che spesso in un certo ambiente milanese è stata sostituita dalla cafonaggine. Ottimo aperitivo con pizza sfornata al momento, patatine home made e ottimi drinks. Ambiente rilassato chic e non da vittime dell'apparire. Raccomandato !"
2 febbraio 2018,10,PESSIMO DA EVITARE IL POMERIGGIO / PRE APERITIVO,"In una delle zone più belle di Milano un locale come PANDENUS dovrebbe evitare di avere un servizio pessimo e non all’altezza dei prezzi. Faccio questa recensione perché l’educazione e la gentilezza verso i clienti sono indispensabili! Due episodi, entrambi molto sgradevoli negli unici due pomeriggi in cui abbiamo scelto PAMDENUS per una pausa. Ottimo invece il servizio e la gentilezza per la colazione della mattina! Sono inoltre meravigliato di come il responsabile / referente del locale presente non abbia mosso un dito per porgere le opportune scuse o dare spiegazioni."
18 gennaio 2018,30,Aperitivo in una cornice proprio carina,"Non è il luogo dove andare aspettandosi una mega happy hour come nella maggioranza dei locali milanesi però è carino. Il locale è una piccola perla, arredato con gusto e sempre ordinato. I ragazzi che lo gestiscono sono perfettamente in grado di presentare piatti e bevande mostrandoti il loro ""lato migliore""! Sui drink non c'è nulla da eccepire: sono perfetti! Non è proprio a buon mercato ma direi che la location vale la candela. Sono tornatra più volte, per affari, con amici e mi sono sempre trovata bene. Lo consiglio"
10 gennaio 2018,10,DA EVITARE,"Passi per caso e sembra carino e accogliente , ma mai entrarci . Non sono assolutamente uno da complain facile ma questo posto merita assolutamente il dissenso. Un cocktail minuscolo, aperitivo scarso e bambini che urlavano e prendevano da mangiare come se non avessero mai visto del cibo. Il servizio assolutamente freddo e poco raccomandabile. Il proprietario o colui che stava alla cassa molto indisciplinato e soprattutto se chiedi perché hai fretta non puoi fare aspettare 20 minuti perché devi parlare alla cassa. Capisco la voglia di confidarsi con gli amici, ma quando sei di fronte ai clienti devi prestare attenzione. Non consiglio in nessun caso e mi dispiace perché la location sarebbe top . Ma non è tutto oro quello che luccica. Buona fortuna per tutto."
9 gennaio 2018,40,Bella atmosfera,"Il locale è carino ed intimo con una bella atmosfera ed ottima musica di sottofondo. Buoni sia i cocktail che i vini, aperitivo non troppo ricco ma gustoso. Personale molto simpatico, attento e discreto. Considerando la zona i prezzi si possono considerare nella media."
31 dicembre 2017,30,Aperitivo buono ma troppo caro,"L'Aperitivo è molto buono e la location davvero bella. Ho dato solo 3 stelle perché il costo è davvero esagerato. Tutte le ordinazioni sono a prezzo pieno. Non viene applicato alcun ribasso alla seconda, terza (etc) ordinazione presa dalla stessa persona. 3 birre a 30 euro in poco più di 1 ora è mezza!"
29 novembre 2017,40,GENTILEZZA TOP!,"Di solito scrivo recensioni dopo aver testato almeno la cucina di un locale ma in questo caso farò un eccezione. Sono arrivata al locale alle 23.15 pensando restasse aperto fino a tardi, volevamo solo bere un drink, il ragazzo che ci ha accolto ci ha fatto presente che avrebbero chiuso alle 23.30, vedendo la nostra perplessità e vedendo la serata di pioggia, molto carinamente ci ha detto che avremmo potuto restare all'interno fin dopo la chiusura mentre loro, nell'area area del locale avrebbero iniziato a pulire. Decidiamo di fermarci. Alle 23.30 anche senza aver finito il nostro drink ci siamo alzati per togliere il disturbo ma lo stesso ragazzo ha continuato ad asserire che avremmo potuto restare senza problemi. Per quando mi riguarda, l'essere accolti con questa passione e gentilezza, vale più di tutto.. Tornerò sicuramente per aperitivo/cena. Grazie davvero al cameriere con un leggero accento straniero. Ho apprezzato davvero tanto."
17 novembre 2017,10,Triciclo vestito da Ferrari,"Metti una sera a Milano, metti la voglia di un buon calice bollicinoso dopo cena, metti quel nome accattivante e commercialmente azzeccato (Pandenus) e zac ti ritrovi seduto ad un tavolino interno ad ordinare. Bollicine, grazie. Non ne hanno molte ma il Ferrari c’è e fa sì che ti senta sicuro di una buona qualità. Un calice, quindi, magari anche un pochino abbondante. Le portiamo anche qualcosina di aperitivo da stuzzicare? Aperitivo alle 22? No grazie. Pochi avventori nel locale, d’altronde è un giovedì sera novembrino. Sarà quindi che l’incasso langue ma, alla richiesta del conto, la signorina alla cassa cala il jolly: 20 euro! 20 euro per un calice, magari appena un po’ abbondante? Ti guardi intorno ma la realtà è che sei in una qualsiasi via di Milano, non sull’altare del Duomo... Indispettita, la signorina ti rimanda al responsabile che appare dopo qualche minuto (eh beh, i clienti fastidiosi meglio farli aspettare...) con quel piglio di simpatia portami via... Queste sono le nostre regole, dice, spiegando che per loro un calice equivale a mezzo sorso umano, forse uno intero canino. Il culmine della professionalità lo raggiungono proponendoti un ultimo assaggino offerto con estrema magnanimità. Anche no, arrivederci anzi addio."
12 novembre 2017,40,Domenica originale,"Oggi siamo stati da Pandenus per un brunch, ci siamo trovati molto bene i quattro menù proposti sono particolari e ben fatti, c'è anche un menù per i bambini... I prezzi non sono particolarmente economici, ma accettabili. Il personale è stato molto gentile: la cameriera che serviva il nostro tavolo quando ha finito il turno ci ha salutati☺☺. Ci torneremo sicuramente!"
5 novembre 2017,40,Sempre una buona scelta,"A due passi dall'Arco della Pace, Pandenus in Melzi d'Eril si rivela essere sempre un'ottima scelta per il momento aperitivo. Drink a prezzi normali (dagli €8 ai €12 circa), buoni sia i classici sia quelli proposti nella lista speciale. L'atmosfera è piacevole, lo staff abbastanza adeguato (migliorabile). Ad accompagnare la serata ci sono buonissime proposte a buffet (fino alle 21:30 circa): pizza (quella sottile con la rucola a mio parere è deliziosa), insalate di cereali vari, verdure, polpettine di carne, bruschette e patatine. Tutto buono. Lo consiglio sicuramente per una felice esperienza!  Inoltre è possibile ordinare piatti dalla carta, comprare delizioso pane fresco e dolci di diverso tipo."
17 ottobre 2017,40,"Carino, nella media","Non conoscevo il locale mi ci ha portato mia figlia. Ho provato l'offerta brunch che nelle sue 4 varianti è interessante. Se ti fanno accomodare in 4 su un tavolino sei abbastanza scomodo perché i piatti occupano tutto lo spazio. Abbastanza ""centellinata"" la disponibilità dei succhi. Ottimo il servizio"
12 ottobre 2017,20,Da evitare,"Piccolo locale con tavoli ammucchiati, pochi piatti disponibili , servizio frettoloso e distaccato, prezzi elevati, cibo nella media."
3 ottobre 2017,50,Ottimo,"Ho letto le recensioni di questo locale e non sono assolutamente d'accordo con ciò che dicono in molti.ho dormito in un beb in zona e sono stato per quattro giorni sia per la colazione sia per il pranzo,ho trovato ottimi piatti,ottimo cappuccino e personale molto simpatico,Emanuela è una ragazza dolcissima ,andate a scoprire pandenuse non ve ne pentirete"
3 ottobre 2017,50,Aperitivo di compleanno,"Siamo stati ieri per un aperitivo di compleanno. Ci hanno riservato una zona e tutto è stato perfetto. Il locale è molto gradevole, cibo e vino ottimi e il personale di grandissimo livello. Grazie! Una bella serata!"
2 ottobre 2017,40,Brunch,"Proposte molte carine per il brunch. Ci sono quattro proposte diverse, tutte servite in un vassoio. Ti portano subito diversi tipi di pane con burro, marmellata e nutella. Io ho scelto la proposta con il salmone e i gamberi. C’è anche l’insalatina, le uova, una salsa all’avocado, dei toast, il succo, la tortina al cioccolato e il caffè. Tutto ottimo. Servizio molto carino. Posto bello. Prezzi giusti ( euro 25, tutto compreso ) Non è il massimo vedere i camerieri che corrono. Forse quando il locale è tanto pieno ci vorrebbe una/due persone in più a dare una mano."
1 ottobre 2017,10,Delusione (delusione reale),"Siamo arrivati li per un club sandwich e ci hanno obbligato a fare il brunch. Pessima esperienza. Dopo un'ora di attesa (ora reale) arriva il brunch che è stata una mediocre colazione all'inglese. Non abbiamo gradito nulla di quello che comprendeva il menu. La cosa piu spiacevole è stata far notare il Bacon carbonizzato (carbonizzato realmente), si sono scusati ma non lo hanno sostituito. Salviamo dalle critiche caffè e succo di arancia e la simpatia delle ragazze, che malgrado tutto ci hanno strappato un sorriso. Non sufficiente per tornarci."
18 settembre 2017,10,Maleducazione e poca attenzione al cliente,"Siamo stati da Pandenus alle 11.40 di domenica scorsa, per una tarda colazione, 5 adulti e due bimbi. Trattati con maleducazione e sfrontatezza perché avremmo utilizzato un tavolo per una ordinazione irrisoria rispetto al possibile brunch che avrebbe portato al locale ""300 euro al posto di pochi euro"" per dei cappuccini e dei muffin. Con le cameriere che si chiamavano per sapere se potevano venderci il salato come se fosse una colpa perché dovevano buttarci fuori in tempo per i preziosi ospiti del brunch, perché avrebbero avuto sgridate dal capo per aver accondisceso dei clienti. Posto che il locale era vuoto, posto che se prendo un cappuccino e una briosche quanto pensavano saremmo rimasti, credo che un cliente abbi pari dignità, e che la freddezza e il modo con cui siamo stati accolti denoti un disinteresse a far tornare dei clienti. Non ne avranno bisogno, ma se mi capitasse di fare dei brunch da 300 euro, state sicuri che non andrò da Pandenus."
8 settembre 2017,10,Poco spazio... poco cibo,"Sono stata a fare un aperitivo con delle amiche... innanzitutto ci hanno messo in un tavolo dove eravamo strettissime, io per potermi alzare (siccome la panca era in comune con una di un altro tavolo) dovevo scavalcare la panca all'indietro... fino a che non si è riempito anche il tavolo dietro e a quel punto ero bloccata. Sul bancone quattro cose in croce... continuavano a portare solo pezzi di pizza. Le cameriere appena finito il cocktail continuavano a chiedere insistentemente se prendavamo altro... per liberare il tavolo. A quel punto ce ne siamo andate e di sicuro io non tornerò mai più."
23 luglio 2017,10,Record,"Scelgo uno dei coktail in lista , doveva essere una variante dello spritz, mi e'arrivato una cosa tipo succo ace con ghiaccio , servito in un bicchiere mignon , c'e' un limite anche per le prese in giro....."
21 giugno 2017,30,Nulla di chè....,"Lo staff è veramente scontroso, e scordati di fare un brunch con calma - ti buttano fuori appena finisci per il prossimo cliente. Il cibo non è buonissimo. E posso dire che il brunch al Americana non è US Style, ma Italian style. Però se ti piace andare in un locale dove vedi tanta gente che vuole essere ""vista"" questo è il locale per te."
31 maggio 2017,10,Ladri,"Abbiamo preso un caffè ed attratti da una brocca di the freddo sul bancone ne abbiamo presi due bicchieri. Era caldo e per niente gradevole. Abbiamo segnalato la cosa e ci hanno detto che doveva arrivargli la brocca con il ghiaccio ancora. Ci hanno fatto pagare 3,50 Euro a bicchiere!!!! Siamo senza parole. Quando abbiamo chiesto se davvero costasse così questa bevanda inconsumabile ci è stato detto semplicemente si."
17 maggio 2017,10,Pessima scelta,"Il più caro è pessimo brunch che io abbia mai fatto! Posto carino ma servizio pessimo, tutti molto scortesi. Piatti con prodotti di scarsa qualità, con 25€ dovete almeno fare una spremuta fresca non un semplice bicchierino di succo di arancia! Se posso darvi un consiglio scegliete un altro posto peggio di così a un costo così alto non si può trovare!"
16 maggio 2017,50,Colazione,"Locale molto carino, il pezzo forte sono le briosche , ottimo anche il caffè. Se vi piace fare la colazione seduti è il posto giusto."
14 maggio 2017,20,Non vale il prezzo,"Siamo venuti a fare un brunch domenicale in amicizia e ne siamo usciti delusi. Non è un problema di quantità ma di qualità prezzo. 25€ a testa secondo me devono garantire certi standard di qualità e di servizio. Il personale deficita di cortesia, in 8 persone siamo stati compressi in due tavolini nonostante avessimo prenotato. Chiarisco.. non abbiamo mangiato male ma ho fatto brunch migliori spendendo 16€."
1 maggio 2017,30,Ottimo brunch,Ottimo brunch con scelta tra 4 menu finalmente diversi tra loro. Il cibo è decisamente di buona qualità e i prezzi ottimi per essere in centro a milano. Zona molto bella un po scomoda per il posteggio.
9 aprile 2017,10,Disservizio,Dopo dieci minuti di attesa la responsabile ai tavoli era in sbattimento per la disposizione dei tavoli. Non siamo stati presi in considerazione dopo tanta attesa ce ne siamo andati. La responsabile e molto disorganizzata dovrebbe cambiare mestiere
9 aprile 2017,40,Ottimo aperitivo,Sono stato con molti colleghi di lavoro a questo locale vicino all'Arco della Pace e ci siamo trovati molto bene. Aperitivo classico con buona qualitá del cibo e cocktail. Da segnalare buoni prezzi per le bottiglie di vino bianco e rosso (20-30€) in serata.
30 marzo 2017,10,"Livello bassissimo,peggior Pandenus di Milano","Mi è sempre piaciuto il Pandenus,ma stasera,il personale non era all altezza del luogo. Ho ordinato due spritz, uno dei quali Saint Germain,IMBEVIBILI!!"
29 marzo 2017,10,Vergognoso,"Sono stato recentemente in questo locale per un aperitivo: - Buffet di basso livello, soprattutto la qualità - Personale maleducato - Mancanza di un listino prezzi completo e chiaro (Prezzi birre e bibite) - Prezzi bibite e birre completamente fuori dal mondo. Ho speso 9 Euro per una menabrea da 33 in bottiglia. Non ci tornerò mai più."
25 marzo 2017,50,Dovete andarci assolutamente!!!!!,"Volete bere un ottimo aperitivo in Milano??? Andateci in tutti i PANDENUS di Milano oltre ad avere un personale eccellente , L aperitivo e spaziale curato nei minimi particolari con una pizza buonissima è una varietà di buffet UNICA !!! Andateci!!!"
9 marzo 2017,30,"Metà sì, metà no","Sono stata in orario aperitivo e devo dire che il locale è carino anche se gli sgabelli son scomodissimi..Per mangiare c'è abbastanza scelta ma un po' povera, per quanto mi riguarda èun voto insufficiente..In alternativa si possono ordinare delle buone pizze fatte al momento da pagare a parte. Il personale è gentilissimo; il servizio, nel nostro caso, lento. I cocktail son molto buoni quindi, prendendo in considerazione tutto, il voto è sufficiente ma non eccelso, ecco...Tuttavia non lo escluderei come locale"
5 marzo 2017,40,Brunch della domenica,"Porzioni abbondanti e veloci nel servire. Il brunch della domenica consiste in 4 menù non modificabili se non nella cottura dell'uovo (strapazzato, occhio di bue, alla benedict o sodo) al costo di 25€/cad. il personale è gentile ed educato."
26 febbraio 2017,10,Imbarranti e anche maleducati,"Qualche ora fa io, incinta di nove mesi e altre 2 amiche ci sediamo nei tavoli esterni del bar e chiediamo i menù. ci dicono che essendo domenica ci sono solo i 4 menù brunch da 25 euro. Dopo 20 min torna per farci ordinare e io, premettendo il mio stato e scusandomi per l inconveniente, chiedo se sia possibile escludere da uno dei menù le cose che in gravidanza non avrei potuto mangiare ed eventualmente abbondare con le porzioni con le altre rimanenti. Faccio una lista del menù giusto per far capire che quello che chiedo è una banalità. Il Menù era composto da : uova alla benedict, yogurt, frutta fresca, insalata mista, pane tostato, pan cakes e patate. Io potevo mangiare solo i pan cakes, le patate e le uova ma cucinate di più. Quindi eventualmente potevano mettermi uno dei mini pancakes in più o due patate...Lei acconsente e rientra. Dopo 30 min di attesa torna e mi dice che dalla cucina non accettano variazioni?! Di norma mi sarei alzata e me ne sarei andata ma Era un ora che eravamo sedute e volevo evitare il disagio alle mie amiche di aspettare ancora per mangiare. Dopo un altra mezz ora arrivano i piatti....nel mio c erano 2 pancake, tre fette di baguette e delle uova... richiedo almeno le patate (a quel punto erano le 3). Nel frattempo le cameriere uscivano frastornate con caffè e altro chiedendo in giro di chi fossero e altri tavoli si lamentavano del ritardo. Morale: finiamo ,ordiamo il quarto caffè (nei menù erano uno a testa, quindi uno in più) rinunciamo In due su tre ai dolci compresi nel menù e chiediamo il conto. 79,50 euro. Non solo abbiamo pagato il mio menù interno ma ci hanno anche addebitato il caffè;)! Se tutto questo fosse accaduto in un clima professionale e di gentilezza da parte dello staff probabilmente non starei neanche scrivendo questa recensione, ma la maleducazione, la svogliatezza e L atteggiamento di fastidio della cameriera hanno dimostrato ulteriormente che l attenzione al cliente è L ultimo degli interessi del locale."
26 febbraio 2017,40,Pranzo gustoso e leggero,Mercoledì ho pranzato al Pandenus e ho apprezzato una gustosa e allo stesso tempo leggera zuppa d'orzo ... l'ideale prima di una riunione di lavogo.
26 febbraio 2017,30,Aperitivo,"Siamo stati per un'aperitivo e non tutti i clienti vogliono l'happy hour. Questa è la nota negativa di questo e di mille altri locali di Milano. Servizio nella media, presentazione scarsa, conto esagerato. Abbiamo preso in due, io e mio marito , un primo giro, un crodino e una birra e poi un altro crodino con un 'altra birra. Siccome dovevamo temporeggiare per uscire a cena, non abbiamo toccato nemmeno una patatina.. Ci hanno fatto pagare 38 euro, come se fossimo stati in 4 a consumare un happy hour. Ci siamo sentiti presi in giro , non ci andremo mai più, in fondo è un panettiere che fa aperitivi ."
19 febbraio 2017,50,Brunch ottimo!,"Sinceramente non mi spiego tutte queste recensioni negative, la nostra esperienza è stata ottima! Il brunch è buonissimo e gli ingredienti di qualità. Nota di merito per non mischiare nel piatto dolce e salato ma dividerli in momenti diversi così da farti gustare meglio ciò che hai davanti. Io ho preso il piatto a base di pesce, con salmone uova strapazzate, crema di avocado, patate arrosto insalata e french toast. Tutto buonissimo. Anche il mio fidanzato è rimasto soddisfatto dalla qualità del bacon e delle uova. Prima del piatto vengono serviti un cestino con pane, fette biscottate e focaccia con marmellata, cioccolata e burro. Poi succo d'arancia e caffè. Infine un dolcetto che consiste in un mini brownie con panna montata, per niente stucchevole. Il posto è delizioso anche per una colazione, atmosfera rilassata e camerieri sorridenti. Insomma perfetto, ci tornerò volentieri"
7 febbraio 2017,20,Tutto molto male,Drink non eccelsi per il prezzo e buffet scarso. Servizio non cordiale. La cosa scandalosa è che prenotando si paga una maggiorazione sulle consumazioni
4 febbraio 2017,30,Colazione... senza sale.,"Frequento questo Pandenus occasionalmente dopo aver accompagnato mia figlia a scuola. Quindi presto alla mattina, verso le 8,15. E anche questa mattina come tutte le altre volte non trovo mai nulla che mi soddisfi: le cose salate ""devono ancora uscire"". Ogni volta. Ma organizzarsi per tempo anche per chi come me ama il salato no? Ho anche chiesto una centrifuga mela arancio e zenzero con molto zenzero. Lo zenzero non pervenuto. Non mi pare difficile accontentare una cliente che chiede cose semplici e un gusto deciso. Non credo che ritornerò."
1 febbraio 2017,40,Sempre gradevole,"Mi è capitato diverse volte di pranzare in questo posto. A mio avviso, la premessa è che non si tratta di un ristorante vero e proprio, comunque la qualità del cibo per me è buona, ho quasi sempre preso carne o pesce con verdure di accompagnamento e anche il rapporto qualità prezzo lo trovo interessante. Mi piace molto anche l'assaggio di pizza che portano in attesa delle pietanze. Oltre a questo, trovo che le persone che lo frequentano siano di un certo livello, dettaglio importante, per chi non ama pranzare tra schiamazzi esagerati o troppa confusione. In definitiva, un posto che tengo sempre presente come alternativa quando sono in zona."
29 gennaio 2017,10,Un pessimo brunch domenicale,"Tralasciando le considerazioni in merito al cibo di qualità medio/bassa e di certo non in linea con il costo del piatto (25 €), L'ambiente era decisamente pessimo. Camerieri tutti imbronciati anche mentre servivano ai tavoli, che discutevano tra di loro in mezzo ai clienti e pulivano i tavoli sbattendo le sedie e spruzzando detersivo incuranti del fatto che noi di fianco stessimo mangiando (tra l'altro con una bimba di tre mesi in braccio). Musica alta neanche fosse una discoteca. Veniteci al massimo a prendere il pane. Mai più."
17 gennaio 2017,20,Ma quanto mi costi?,"Il locale e' molto carino, io ogni tanto mi fermo a bere un caffe' a colazione. Oggi sono stata con amici che hanno ordinato un succo di arancia ( non una spremuta!) al bancone: 4 euro a bicchiere! Consigliato dunque per un caffe' o se disposti a pagare per la location"
15 gennaio 2017,30,Brunch!,"Leggo molte recensioni negative, ma devo dire che il nostro brunch non è andato così male. Certo, alcuni aspetti sono migliorabili. Partendo dal costo, ovvero 25€: va detto che a Milano è difficile fare un brunch spendendo meno di così e la quantità di cibo compreso nel menù è sicuramente adeguata alla cifra, anche se quanto meno una bottiglia d'acqua potrebbero includerla, visto che da bere c'è solo un bicchiere di succo e un caffè. Vero inoltre che nel menù era indicata un'insalata di spinacino, ma è arrivata normalissima lattuga. Il servizio è un po' lento, abbiamo dovuto attirare l'attenzione dopo una mezz'ora abbondante che avevamo finito con i cibi salati e attendevamo caffè e torta. La crema a base di avocado, a mio parere, sapeva troppo di limone, che copriva quasi completamente il sapore dell'avocado. I french toast erano gelati. Buono invece il salmone affumicato. Una menzione speciale anche per l'uovo alla benedict, davvero buono, anche se è arrivato gelato anche lui. Il dolce era buonissimo. Tutto sommato, un brunch soddisfacente, anche se migliorabile negli aspetti che ho indicato."
3 gennaio 2017,10,Colazione mancata,Cambiate per favore l'orario di apertura per la terza volta le 7.30 del mattino provo a d entrare per fare colazione ma niente locale chiuso e camerieri sempre più indisponenti bocciato senza neanche provarlo.
27 dicembre 2016,20,Brunch molto caro,"Il rapporto qualità / prezzo, specialmente considerando che è un brunch, è basso. Troppo caro per quello che offre"
16 dicembre 2016,40,merita una sosta,pranzo veloce ottimo e mai scontato sempre piatti nuovi e ben presentati. ottima poi la pizza bassa. una menzione a parte per l'ottimo caffè specialmente il marocchino preparato con maestria da Fabio. eccellente. ottima la varietà delle brioches alla mattina personale sempre disponibile e sorridente.
14 dicembre 2016,30,Bene ma non benissimo,"Buon brunch anche se un po' pesantino. Abbiamo atteso più di un'ora per ricevere quanto avevamo ordinato perché a quanto ci hanno detto ""abbiamo anche un tavolo molto numeroso appena arrivato da seguire"". Non credo che ci tornerò nonostante le ottime uova alla benedict."
27 novembre 2016,20,Anche no,"Abbiamo prenotato per il brunch. Locale carino. Punto. Non tornerò più perché : 1. Il servizio è molto carente; 2. Non è possibile mangiare in 4 in un tavolo da due; 3. La sera non avevo ancora digerito l'hamburger ( le patatine con pessimo odore di frittura sono rimaste nel piatto). Altrettanto onestamente ritengo che il ""coperto "" cioè pane e focaccine, sia davvero buono. Peccato."
21 novembre 2016,40,Buon brunch!,"Sono stata tre volte per il brunch con un'amica e ci siamo sempre trovate bene: sono assolutamente consigliate la prenotazione e la puntualità. Il personale è molto cordiale e gentile e sono disponibili 4 menù brunch a prezzo fisso tra cui scegliere, accompagnati da una selezione di panetteria e marmellate. Lo consiglio soprattutto in primavera ed estate per la possibilità di mangiare all'aperto."
12 novembre 2016,20,Costoso e cibo deludente,"Abbiamo fatto il brunch con la mia compagna. 25€ è veramente un prezzo ingiustificato rispetto alla qualità e quantità di quanto proposto nel menù. L'Hamburger che rilasciava acqua e senza sapore, l'insalata di spinacino in realtà era di lattuga. Nel complesso deludente. Il locale è carino in una bella zona, ma non lo consiglierei."
7 novembre 2016,50,Perché non trovo mia recente pubblicazione su Pandenus?? Grazie,"Cambio di guardia al Pandenus, Massimo il nuovo direttore ha dato da subito il suo imprinting al locale, valorizzando l' atmosfera già esistente e aggiungendo un tocco di classe ed eleganza. Basta guardare il nuovo assetto del bancone durante l""happy hour"": belle raffinate decorazioni punteggiano le golosità preparate dall' abile team che governa la cucina. Il tutto é reso ancora più piacevole dallo staff dei giovani sempre sorridenti e garbati che si destreggiano tra tavoli e clientela. Ottima la qualità del vino e dei creativi fantastici cocktail preparati dall'insostituibile Maurizio. Un grazie particolare va a Sara e Dario che ci hanno seguito la sera del mio compleanno !!! Ma di certo non aspetterò il prossimo per tornare nel miglior locale dell' Arco della Pace!!"
5 novembre 2016,40,Buono,"Siamo stati al Pandenus per il mio compleanno. Ero titubante per via delle recensioni negative ma devo dire che siamo stati bene. Buffet non molto fornito ma quello che c è è buono, i cocktail sono fatti bene e abbiamo preso una pizza (pagando 6€ a parte ma non mi pare eccessivo come prezzo). I gestori sono gentili. Da provare"
1 novembre 2016,20,Troppo rumore per nulla,"Devo dire che la location e ottima così come il brunch ,ottimi piatti e servizio altrettanto . Unica pecca al limite della sopportazione è il barista o addetto al banco ... ogni movimento che sia un piattino un bicchiere una tazzina un cucchiaino ,produceva un rumore infernale sinonimo secondo di poca accortezza verso il cliente . Detto ciò ( e la prima volta che mi capita , forse il barista e nuovo ? ),con dispiacere non frequenterò più questo locale"
31 ottobre 2016,10,Truffina,"In italiano esiste un sostantivo che definisce bene la mia esperienza in questo locale... Se Truffa è : Reato ai danni del patrimonio altrui eseguito mediante falsificazioni o raggiri, allo scopo di trarne profitto. Allora Truffina e' una crostatina a 5euro. Ovviamente era scritto sul menù e l ho scelta in piena consapevolezza. Ah... era ai frutti di bosco..."
